rv2421c	7.11	133	138	0.5525
rv2422	22.22	75	87	0.6838
rv2423	24.71	67	99	0.7374
rv2424c	36.34	40	63	0.8866
rv2425c	37.71	254	302	0.8251
rv2426c	28.18	133	160	0.6206
rv2427c	22.41	15	36	0.7545
rv2429	16.38	48	58	0.6121
rv2430c	28.87	156	194	0.9017
rv2431c	25.25	29	47	0.7778
rv2432c	39.71	74	101	0.665
rv2433c	23.96	80	96	0.9242
rv2434c	29.31	412	481	0.7802
rv2435c	33.56	476	549	0.7127
rv2436	46.38	93	131	0.757
rv2437	6.47	28	34	0.6449
rv2438c	15.91	644	679	0.746
rv2438a	44.57	14	29	0.6244
rv2439c	42.82	196	247	0.6768
rv2440c	28.60	432	479	0.884
rv2441c	36.05	1	31	0.8386
rv2442c	25.00	75	89	0.653
rv2443	21.59	426	461	0.7764
rv2444c	58.13	79	315	0.8643
rv2446c	22.76	108	123	0.8872
rv2447c	31.42	96	142	0.7094
rv2448c	30.59	777	828	0.724
rv2449c	33.65	60	92	0.7275
rv2450c	66.28	13	98	0.8588
rv2451	64.39	10	84	0.7481
rv2452c	25.00	21	32	0.7587
rv2453c	45.77	5	36	0.6268
rv2454c	20.38	1	36	0.7352
rv2455c	38.44	350	397	0.7209
rv2456c	9.81	406	418	0.826
rv2457c	38.97	185	229	0.6845
rv2458	25.83	94	115	0.796
rv2459	10.63	136	151	0.7511
rv2460c	37.38	146	191	0.7634
rv2461c	28.00	60	77	0.7928
rv2462c	60.73	268	302	0.6231
rv2463	18.02	223	249	0.675
rv2464c	20.90	128	150	0.8093
rv2465c	27.78	140	162	0.7848
rv2466c	31.40	99	129	0.6531
rv2467	18.47	821	861	0.7481
rv2468c	58.68	118	153	0.7363
rv2468a	22.08	60	73	0.5432
rv2469c	39.19	92	128	0.7646
rv2470	33.59	63	82	0.6291
rv2471	18.50	1	26	0.9145
rv2472	62.89	66	97	0.7014
rv2473	57.56	46	85	0.8212
rv2474c	23.50	128	152	0.7667
rv2475c	18.84	95	117	0.6901
rv2476c	29.86	1198	1241	0.7014
rv2477c	36.38	250	319	0.8537
rv2478c	52.17	97	146	0.8365
rv2479c	24.70	117	141	0.7992
rv2480c	52.78	59	88	0.7905
rv2481c	65.42	29	63	0.6757
rv2482c	28.52	89	154	0.7954
rv2483c	35.86	505	580	0.9096
rv2484c	49.90	338	397	0.787
rv2485c	22.57	155	186	0.7462
rv2486	36.72	185	254	0.758
rv2487c	80.98	526	641	0.9113
rv2488c	24.98	1	22	0.7596
rv2489c	64.65	66	99	0.8222
rv2490c	86.69	634	1211	0.9693
rv2491	37.20	143	163	0.7396
rv2492	22.40	93	120	0.7357
rv2495c	46.06	40	126	0.7616
rv2496c	26.44	197	223	0.6431
rv2497c	33.79	1	31	0.8284
rv2498c	47.62	77	110	0.6239
rv2499c	22.16	137	161	0.7452
rv2500c	14.72	133	147	0.5822
rv2501c	41.90	570	636	0.7865
rv2502c	27.79	23	55	0.8092
rv2503c	32.57	198	214	0.6498
rv2504c	34.68	198	220	0.7431
rv2505c	28.70	175	206	0.748
rv2506	25.58	1	29	0.7708
rv2507	62.27	1	84	0.9112
rv2508c	17.98	128	146	0.8523
rv2509	41.04	177	203	0.7465
rv2510c	43.71	405	476	0.7943
rv2511	25.12	184	215	0.9094
rv2512c	27.47	391	407	0.7408
rv2513	35.00	45	63	0.7833
rv2514c	26.80	46	60	0.7861
rv2515c	17.83	154	176	0.6178
rv2516c	39.33	69	108	0.7477
rv2517c	42.17	49	83	0.9138
rv2518c	37.50	150	189	0.7212
rv2519	47.97	126	193	0.8902
rv2520c	37.33	32	45	0.711
rv2521	10.83	4	13	0.5997
rv2522c	34.68	314	339	0.6216
rv2523c	22.31	39	51	0.6827
rv2524c	37.83	2365	2426	0.7729
rv2525c	34.58	22	77	0.7781
rv2528c	35.62	114	160	0.7833
rv2529	45.14	7	110	0.9153
rv2531c	17.32	638	657	0.8512
rv2532c	39.10	106	133	0.8134
rv2533c	55.77	21	54	0.6232
rv2534c	32.09	125	155	0.7992
rv2535c	42.74	306	365	0.739
rv2536	33.91	169	230	0.8707
rv2537c	29.25	26	51	0.7056
rv2538c	42.82	202	251	0.6521
rv2539c	68.18	78	176	0.7832
rv2540c	36.66	286	328	0.7854
rv2541	74.81	61	125	0.745
rv2542	32.26	72	115	0.7917
rv2543	28.31	44	69	0.7005
rv2544	31.36	204	220	0.7876
rv2548a	28.23	2	23	0.5711
rv2551c	5.04	121	126	0.5512
rv2552c	27.88	1	22	0.8145
rv2553c	26.14	1	43	0.9146
rv2554c	39.41	50	80	0.7587
rv2555c	41.15	738	800	0.7769
rv2556c	21.71	93	102	0.6588
rv2557	28.57	191	213	0.7436
rv2558	23.73	22	41	0.6626
rv2559c	39.38	43	82	0.7627
rv2560	40.31	1	76	0.9814
rv2561	28.87	71	97	0.8998
rv2562	29.46	117	129	0.8916
rv2563	23.78	109	142	0.7166
rv2564	37.58	107	154	0.7494
rv2565	29.16	131	209	0.8167
rv2566	31.05	663	708	0.8329
rv2567	28.51	796	843	0.7178
rv2568c	17.01	82	111	0.6691
rv2569c	32.17	89	121	0.8907
rv2570	42.64	27	66	0.796
rv2571c	27.32	293	323	0.7327
rv2572c	31.71	77	119	0.7376
rv2573	23.98	48	62	0.6255
rv2574	17.37	145	165	0.784
rv2575	17.41	11	27	0.8007
rv2576c	40.91	93	114	0.7626
rv2577	16.45	34	61	0.8198
rv2578c	38.53	175	211	0.72
rv2579	23.67	213	228	0.6385
rv2580c	23.64	357	379	0.716
rv2581c	11.16	213	224	0.6762
rv2582	44.81	116	155	0.8775
rv2583c	41.39	6	74	0.819
rv2584c	32.29	194	219	0.6086
rv2585c	36.27	477	509	0.6009
rv2586c	36.20	357	442	0.9571
rv2587c	45.03	114	216	0.9528
rv2588c	43.48	87	115	0.8728
rv2589	27.17	7	29	0.718
rv2590	20.38	543	579	0.6958
rv2591	62.06	150	222	0.9226
rv2592c	46.80	40	100	0.6871
rv2593c	42.86	158	180	0.6344
rv2594c	20.74	168	177	0.5628
rv2597	29.13	126	163	0.6801
rv2598	31.10	69	88	0.6719
rv2599	19.58	126	143	0.922
rv2600	12.78	60	76	0.6044
rv2601	12.81	317	339	0.6843
rv2603c	57.37	146	207	0.7651
rv2604c	13.13	96	105	0.568
rv2605c	21.71	101	129	0.7871
rv2606c	45.48	1	55	0.7418
rv2607	28.12	1	22	0.7584
rv2608	27.59	162	198	0.7624
rv2609c	31.05	57	113	0.7835
rv2610c	14.55	312	322	0.5521
rv2611c	26.27	64	83	0.6795
rv2612c	6.45	209	217	0.7702
rv2613c	40.51	40	72	0.8132
rv2614c	26.01	1	41	0.8983
rv2614a	57.33	37	64	0.8826
rv2615c	73.32	203	308	0.9144
rv2616	15.66	10	31	0.7261
rv2617c	15.07	1	15	0.7818
rv2618	55.56	86	139	0.7341
rv2619c	38.46	1	19	0.6113
rv2620c	10.64	99	111	0.7208
rv2621c	31.25	114	139	0.6771
rv2622	39.19	50	90	0.6325
rv2623	34.68	251	290	0.6814
rv2624c	44.12	66	107	0.7246
rv2625c	24.94	297	357	0.7705
rv2626c	28.67	90	106	0.6667
rv2627c	25.18	307	335	0.8051
rv2628	29.17	1	21	0.7012
rv2629	39.84	33	64	0.8219
rv2630	24.02	1	24	0.7627
rv2631	31.25	312	339	0.8049
rv2632c	62.37	14	37	0.6822
rv2633c	49.07	97	151	0.7305
rv2634c	87.40	519	738	0.9403
rv2635	56.25	1	26	0.6872
rv2636	29.78	7	28	0.6326
rv2637	32.57	28	66	0.6896
rv2638	40.54	3	30	0.7247
rv2639c	0.91	110	110	0.53
rv2640c	19.33	60	69	0.6864
rv2641	27.63	59	87	0.6665
rv2642	46.03	12	32	0.7302
rv2643	17.47	391	436	0.8076
rv2644c	42.86	82	100	0.5938
rv2645	46.15	26	51	0.6847
rv2646	28.61	158	185	0.7718
rv2647	81.97	33	88	0.8307
rv2648	52.78	59	88	0.7905
rv2649	24.70	117	141	0.7992
rv2650c	31.11	3	33	0.647
rv2651c	49.72	133	170	0.6219
rv2652c	45.67	30	73	0.9058
rv2655c	47.58	377	441	0.8981
rv2656c	43.85	1	33	0.8151
rv2657c	74.42	52	86	0.7709
rv2658c	10.00	89	96	0.5729
rv2659c	48.27	167	190	0.71
rv2660c	37.33	9	36	0.8473
rv2661c	79.07	63	125	0.8318
rv2662	75.56	37	80	0.8881
rv2663	29.87	40	59	0.5858
rv2664	40.48	28	48	0.6966
rv2665	68.82	8	56	0.8146
rv2666	29.21	87	102	0.7877
rv2667	44.05	207	252	0.6838
rv2668	9.25	52	67	0.6496
rv2669	3.21	1	5	0.5744
rv2670c	23.04	241	260	0.7035
rv2671	17.05	100	115	0.5683
rv2672	33.90	318	344	0.8567
rv2673	3.46	422	433	0.8477
rv2674	14.71	1	14	0.7794
rv2675c	24.40	30	58	0.6569
rv2676c	12.55	152	162	0.6302
rv2677c	44.69	60	122	0.7525
rv2678c	22.13	105	127	0.7031
rv2679	18.12	18	34	0.6624
rv2680	48.57	1	60	0.7993
rv2681	42.24	223	273	0.8752
rv2682c	26.49	280	309	0.8384
rv2683	33.94	92	128	0.7269
rv2684	8.62	330	351	0.6993
rv2685	11.21	328	348	0.6978
rv2686c	2.78	147	152	0.5726
rv2687c	7.59	42	48	0.6201
rv2688c	20.93	168	193	0.7016
rv2689c	13.09	131	144	0.7755
rv2690c	25.11	568	589	0.6963
rv2691	12.33	203	227	0.8563
rv2692	45.00	183	215	0.801
rv2693c	20.18	119	135	0.7654
rv2694c	41.80	89	109	0.8055
rv2695	25.11	153	176	0.6971
rv2696c	68.34	1	59	0.8384
rv2697c	41.56	119	154	0.8139
rv2698	20.50	97	112	0.6981
rv2699c	66.00	1	66	0.8674
rv2700	29.17	52	84	0.8842
rv2701c	34.48	123	143	0.6123
rv2702	27.17	115	135	0.5722
rv2704	52.82	105	142	0.7938
rv2705c	33.33	100	129	0.7483
rv2706c	24.71	18	31	0.7001
rv2707	21.91	1	23	0.7685
rv2708c	21.95	1	18	0.7536
rv2709	41.89	96	117	0.7516
rv2710	51.39	173	252	0.7942
rv2712c	10.51	339	352	0.8148
rv2713	27.78	243	270	0.756
rv2714	43.52	1	37	0.7871
rv2715	13.49	321	341	0.7049
rv2716	19.74	96	104	0.5832
rv2717c	39.63	85	128	0.674
rv2718c	48.05	88	110	0.7766
rv2719c	54.55	1	73	0.9142
rv2720	50.00	70	116	0.7843
rv2721c	45.78	482	652	0.8115
rv2722	48.78	5	19	0.5415
rv2723	12.85	150	171	0.6456
rv2724c	17.10	251	271	0.6691
rv2725c	53.54	203	289	0.874
rv2726c	17.65	227	254	0.7912
rv2727c	28.34	263	292	0.8655
rv2728c	22.51	10	29	0.7195
rv2729c	19.27	280	301	0.6343
rv2730	50.00	125	158	0.8263
rv2731	66.44	1	47	0.9627
rv2732c	41.67	1	30	0.7906
rv2733c	40.82	372	440	0.7127
rv2734	22.54	255	284	0.8856
rv2735c	25.45	264	297	0.8157
rv2736c	57.47	108	132	0.7572
rv2737c	36.20	594	639	0.8003
rv2737a	3.51	3	3	0.5156
rv2738c	0.00	0	0	0
rv2739c	37.63	121	171	0.8591
rv2740	27.52	1	24	0.8682
rv2741	61.71	395	486	0.8596
rv2742c	55.23	162	216	0.7724
rv2743c	54.07	156	192	0.7486
rv2744c	64.81	158	266	0.7999
rv2746c	14.35	7	23	0.7046
rv2747	18.97	5	22	0.6741
rv2748c	38.73	53	106	0.9242
rv2749	25.96	86	104	0.8686
rv2750	23.53	143	174	0.8088
rv2751	33.78	260	296	0.7247
rv2752c	30.29	494	525	0.7494
rv2753c	27.33	272	300	0.6428
rv2754c	27.20	155	177	0.7697
rv2755c	35.16	49	58	0.6653
rv2756c	31.85	492	540	0.7933
rv2761c	34.89	24	55	0.8504
rv2762c	67.63	55	102	0.6845
rv2763c	42.77	73	90	0.7277
rv2764c	6.84	219	227	0.6166
rv2765	8.98	1	11	0.8242
rv2766c	28.08	138	159	0.846
rv2767c	46.15	32	51	0.6809
rv2768c	56.35	283	372	0.9222
rv2769c	73.45	143	258	0.8837
rv2770c	49.48	265	372	0.8574
rv2771c	41.33	10	56	0.7461
rv2772c	31.85	115	157	0.8225
rv2773c	28.16	142	177	0.8262
rv2774c	5.22	128	134	0.6933
rv2775	5.23	146	153	0.7903
rv2776c	32.04	37	71	0.7254
rv2777c	19.94	53	74	0.6188
rv2778c	53.21	30	60	0.7048
rv2779c	27.37	10	32	0.8361
rv2780	44.74	150	188	0.772
rv2781c	23.84	178	197	0.6674
rv2782c	36.07	370	406	0.6744
rv2783c	42.69	424	505	0.7668
rv2784c	15.20	40	48	0.5681
rv2785c	75.28	53	89	0.8382
rv2786c	29.91	194	228	0.6447
rv2787	25.89	262	285	0.824
rv2788	31.58	39	59	0.7084
rv2789c	21.22	58	79	0.7746
rv2790c	31.17	122	141	0.6886
rv2791c	47.28	170	223	0.8357
rv2792c	43.52	36	67	0.7727
rv2793c	41.28	68	143	0.7789
rv2794c	20.26	27	54	0.7047
rv2795c	22.53	264	283	0.849
rv2796c	29.95	22	61	0.814
rv2797c	44.84	133	206	0.8297
rv2798c	37.96	77	108	0.7391
rv2799	32.06	33	73	0.8668
rv2800	27.32	368	410	0.8376
rv2802c	41.50	182	245	0.8267
rv2803	46.45	32	54	0.8178
rv2804c	83.73	72	177	0.8109
rv2805	41.79	12	38	0.7812
rv2806	12.70	56	61	0.6346
rv2807	34.64	78	126	0.7674
rv2808	43.53	11	47	0.7292
rv2809	30.10	33	54	0.691
rv2810c	44.36	1	57	0.7858
rv2811	22.28	33	48	0.7336
rv2812	44.99	396	451	0.7278
rv2813	22.96	101	138	0.7372
rv2814c	24.70	117	141	0.7992
rv2815c	52.78	59	88	0.7905
rv2816c	11.50	1	9	0.7812
rv2817c	10.06	24	38	0.5808
rv2818c	23.30	330	355	0.6697
rv2819c	36.27	269	304	0.6375
rv2820c	23.18	188	231	0.7635
rv2821c	29.66	40	61	0.7974
rv2822c	23.39	81	90	0.5844
rv2823c	23.49	371	400	0.6591
rv2824c	27.71	8	28	0.7564
rv2825c	33.49	1	23	0.8686
rv2826c	19.73	204	221	0.7862
rv2827c	24.41	1	24	0.6673
rv2828c	32.04	161	181	0.7716
rv2828a	92.13	8	89	0.7948
rv2831	16.87	79	95	0.7102
rv2832c	33.33	124	152	0.8443
rv2833c	8.26	296	311	0.7938
rv2834c	2.18	274	275	0.6341
rv2835c	11.55	1	17	0.8205
rv2836c	4.78	113	122	0.6911
rv2837c	16.96	254	282	0.6484
rv2838c	53.01	119	183	0.8391
rv2839c	63.67	89	304	0.9315
rv2840c	50.51	72	99	0.8535
rv2841c	45.82	129	160	0.723
rv2842c	48.09	77	116	0.797
rv2843	77.90	102	159	0.8157
rv2844	43.83	1	26	0.8851
rv2845c	24.74	199	230	0.7636
rv2846c	17.92	13	39	0.7741
rv2847c	32.35	143	172	0.7618
rv2848c	25.82	274	309	0.7929
rv2849c	27.54	95	112	0.8289
rv2850c	39.59	301	375	0.9434
rv2851c	35.26	62	91	0.728
rv2852c	13.39	60	79	0.6644
rv2853	88.13	353	615	0.9416
rv2854	13.87	26	44	0.6392
rv2855	20.70	129	163	0.7272
rv2856	8.33	1	20	0.8654
rv2857c	28.29	38	59	0.6894
rv2858c	27.03	158	185	0.6787
rv2859c	41.56	3	70	0.8655
rv2860c	14.66	378	398	0.6466
rv2861c	34.04	1	77	0.729
rv2862c	32.99	128	167	0.6205
rv2864c	36.32	491	523	0.8163
rv2867c	13.03	176	191	0.7991
rv2868c	36.95	347	383	0.8174
rv2870c	29.78	378	413	0.8212
rv2873	44.09	60	104	0.9102
rv2874	30.94	1	39	0.8225
rv2875	56.48	19	87	0.8835
rv2876	27.88	15	32	0.7126
rv2877c	14.29	37	52	0.7909
rv2878c	9.25	156	170	0.6257
rv2879c	24.34	136	172	0.8154
rv2880c	27.64	218	256	0.8015
rv2881c	15.36	5	31	0.8393
rv2882c	71.35	95	160	0.8472
rv2883c	31.42	1	30	0.9145
rv2884	37.30	201	238	0.6774
rv2885c	53.48	404	460	0.9086
rv2886c	40.00	273	295	0.8445
rv2887	74.10	48	114	0.7831
rv2888c	42.28	420	469	0.7737
rv2889c	29.15	33	67	0.825
rv2890c	44.60	226	287	0.8852
rv2891	48.59	101	136	0.8804
rv2892c	43.63	167	211	0.8694
rv2893	17.23	256	281	0.6643
rv2894c	32.55	92	133	0.7702
rv2895c	34.98	248	283	0.8462
rv2896c	34.70	295	347	0.7372
rv2897c	37.38	214	254	0.8067
rv2898c	42.19	69	93	0.8606
rv2899c	23.55	19	42	0.7509
rv2900c	22.85	530	566	0.7134
rv2901c	26.73	86	101	0.8163
rv2902c	42.05	1	42	0.6656
rv2903c	42.86	34	64	0.8718
rv2904c	30.09	92	113	0.8775
rv2905	44.90	22	98	0.7025
rv2906c	30.43	209	230	0.9322
rv2907c	31.25	121	140	0.6
rv2908c	5.00	1	4	0.6665
rv2909c	62.96	10	59	0.7236
rv2910c	10.88	127	137	0.6963
rv2911	31.62	147	173	0.8765
rv2912c	38.97	138	156	0.6914
rv2913c	23.08	184	215	0.6911
rv2914c	35.90	537	585	0.91
rv2915c	29.46	278	308	0.6667
rv2916c	52.19	435	509	0.9208
rv2917	27.80	586	626	0.7828
rv2918c	32.67	296	373	0.7594
rv2919c	32.14	21	38	0.6261
rv2920c	24.53	451	477	0.7549
rv2921c	43.84	91	123	0.8151
rv2922c	57.26	389	480	0.6489
rv2922a	11.83	1	5	0.7853
rv2923c	36.50	75	109	0.7484
rv2924c	28.37	37	60	0.7633
rv2925c	30.83	28	45	0.5688
rv2926c	52.66	116	150	0.8188
rv2927c	64.08	98	191	0.6892
rv2928	21.07	63	87	0.7458
rv2929	43.69	43	72	0.8804
rv2931	40.14	949	1016	0.7991
rv2932	31.86	648	694	0.6857
rv2933	34.05	658	738	0.7296
rv2934	32.73	692	738	0.7474
rv2935	34.21	279	338	0.7251
rv2936	23.87	65	91	0.6271
rv2937	13.15	1	11	0.7437
rv2939	25.36	186	214	0.693
rv2940c	32.26	274	358	0.7717
rv2943	24.46	42	74	0.7276
rv2943a	58.52	130	176	0.9095
rv2944	38.66	6	75	0.8828
rv2948c	32.91	123	162	0.802
rv2949c	20.60	146	161	0.8568
rv2950c	37.80	509	576	0.771
rv2951c	23.10	124	142	0.6647
rv2952	24.07	1	22	0.5746
rv2953	29.43	311	336	0.7868
rv2954c	25.73	143	178	0.6961
rv2955c	25.86	234	249	0.6433
rv2956	20.16	103	124	0.8122
rv2957	13.82	243	263	0.7702
rv2958c	26.17	326	390	0.7638
rv2959c	12.24	133	147	0.6812
rv2960c	46.34	54	76	0.8
rv2961	64.34	46	92	0.8614
rv2962c	21.38	338	360	0.6706
rv2963	12.81	161	177	0.7201
rv2964	16.45	1	32	0.9183
rv2965c	25.47	132	146	0.6348
rv2966c	30.32	98	120	0.6914
rv2967c	33.98	283	331	0.685
rv2968c	12.86	1	15	0.7009
rv2969c	29.80	52	73	0.8132
rv2970c	29.52	104	129	0.7805
rv2970a	23.21	42	53	0.7222
rv2971	33.33	1	43	0.7422
rv2972c	19.83	59	73	0.72
rv2973c	25.37	447	481	0.652
rv2974c	34.89	183	210	0.7114
rv2975c	38.10	62	84	0.6013
rv2976c	14.98	2	17	0.557
rv2977c	22.22	205	220	0.8059
rv2978c	54.90	169	221	0.8024
rv2979c	24.23	167	194	0.8872
rv2980	60.22	145	181	0.8119
rv2981c	36.19	204	259	0.7159
rv2982c	27.25	121	156	0.8054
rv2983	42.99	55	127	0.7828
rv2984	28.84	1	48	0.819
rv2985	43.53	216	246	0.7123
rv2986c	64.95	95	214	0.9746
rv2987c	8.59	192	198	0.8135
rv2988c	36.58	366	401	0.6411
rv2989	35.19	177	233	0.7331
rv2990c	8.74	85	95	0.6778
rv2991	58.90	125	163	0.8257
rv2992c	11.43	107	125	0.7244
rv2993c	24.27	201	225	0.7625
rv2994	30.34	391	443	0.9024
rv2995c	37.80	114	147	0.7377
rv2996c	27.08	473	498	0.6934
rv2997	27.71	416	444	0.7658
rv2998	41.83	14	42	0.8661
rv2998a	28.36	56	67	0.6967
rv2999	32.71	170	196	0.8764
rv3000	15.07	149	165	0.6357
rv3001c	35.14	291	317	0.7437
rv3002c	54.76	114	147	0.6595
rv3003c	29.45	98	133	0.7694
rv3004	41.07	55	78	0.7386
rv3005c	26.16	51	92	0.8928
rv3006	38.61	191	235	0.8349
rv3007c	20.59	58	79	0.7305
rv3008	21.26	60	78	0.7607
rv3009c	40.47	303	332	0.6687
rv3010c	30.03	316	341	0.6767
rv3011c	33.40	126	166	0.6871
rv3012c	16.16	56	64	0.6124
rv3013	38.99	82	106	0.6322
rv3014c	35.46	392	438	0.752
rv3015c	35.31	261	288	0.7729
rv3016	3.83	59	64	0.5568
rv3017c	59.17	4	39	0.7765
rv3018c	39.86	302	373	0.9373
rv3019c	55.21	69	95	0.7425
rv3020c	26.80	78	93	0.6233
rv3021c	41.90	226	297	0.9388
rv3022c	35.80	8	36	0.8475
rv3022a	70.19	9	45	0.7306
rv3023c	27.47	391	407	0.7408
rv3024c	32.43	341	367	0.7893
rv3025c	41.73	1	38	0.8034
rv3026c	20.39	284	301	0.7977
rv3027c	27.76	9	34	0.8484
rv3028c	54.40	145	235	0.7515
rv3029c	54.51	33	86	0.7883
rv3030	17.88	11	33	0.8536
rv3031	12.55	288	306	0.7657
rv3032	38.65	40	66	0.7772
rv3032a	10.08	119	126	0.5807
rv3033	29.67	47	79	0.681
rv3034c	30.67	12	81	0.9005
rv3035	20.28	325	346	0.8246
rv3036c	22.03	16	37	0.7866
rv3037c	25.70	317	339	0.8436
rv3038c	23.24	1	24	0.7965
rv3039c	38.98	15	38	0.725
rv3040c	28.12	95	128	0.6454
rv3041c	39.02	150	199	0.6605
rv3042c	25.43	193	221	0.7088
rv3043c	7.16	1	25	0.7902
rv3044	41.50	13	92	0.8478
rv3045	20.23	292	313	0.6383
rv3046c	50.00	28	57	0.7202
rv3047c	59.57	28	44	0.5814
rv3048c	16.67	80	98	0.6576
rv3049c	15.84	275	304	0.9101
rv3050c	46.34	5	40	0.875
rv3051c	14.86	558	579	0.8617
rv3052c	20.67	44	62	0.7321
rv3053c	2.53	4	4	0.5757
rv3054c	20.65	53	85	0.7604
rv3055	12.75	196	204	0.7196
rv3056	34.68	27	55	0.6808
rv3057c	14.98	128	153	0.6559
rv3058c	47.22	2	44	0.7635
rv3059	20.53	338	357	0.7368
rv3060c	33.06	1	28	0.8278
rv3061c	27.46	684	721	0.719
rv3062	37.08	60	95	0.8237
rv3063	20.84	445	478	0.825
rv3064c	5.67	1	7	0.7211
rv3065	0.93	107	107	0.5646
rv3066	30.69	174	202	0.7673
rv3067	40.44	27	54	0.9067
rv3068c	27.42	452	496	0.7206
rv3069	6.06	125	132	0.8242
rv3070	2.38	1	3	0.8008
rv3071	23.04	344	366	0.7518
rv3072c	40.80	121	169	0.7676
rv3073c	39.83	26	47	0.7807
rv3074	40.57	6	73	0.6991
rv3075c	37.13	106	145	0.6844
rv3076	43.67	111	132	0.6022
rv3077	33.50	573	603	0.8048
rv3078	0.00	0	0	0
rv3079c	36.00	240	265	0.6472
rv3080c	29.91	285	361	0.7998
rv3081	18.20	8	28	0.7715
rv3090	24.75	217	256	0.7233
rv3091	28.42	20	52	0.8261
rv3092c	16.34	214	228	0.7451
rv3093c	27.84	194	231	0.7158
rv3094c	27.13	244	276	0.7025
rv3095	32.91	134	155	0.7146
rv3096	25.59	275	305	0.6098
rv3097c	39.13	265	337	0.8857
rv3098c	46.67	11	41	0.7534
rv3098a	42.45	13	57	0.7134
rv3099c	26.15	165	181	0.7675
rv3100c	56.88	124	156	0.9289
rv3101c	10.77	74	98	0.7626
rv3102c	27.95	113	142	0.7274
rv3103c	65.52	69	145	0.9456
rv3104c	29.55	154	182	0.7391
rv3105c	45.50	86	141	0.7502
rv3106	33.33	270	324	0.7908
rv3107c	25.81	17	62	0.7208
rv3108	58.22	107	146	0.8563
rv3109	28.13	1	32	0.9213
rv3110	29.01	1	20	0.7898
rv3111	54.71	1	28	0.6413
rv3112	27.71	14	34	0.7437
rv3113	31.08	167	192	0.706
rv3114	25.57	74	88	0.5618
rv3115	27.47	391	407	0.7408
rv3116	26.22	87	115	0.7329
rv3117	27.44	110	138	0.855
rv3118	41.00	1	27	0.6771
rv3119	31.29	71	90	0.5831
rv3120	34.50	147	168	0.7816
rv3121	34.00	1	33	0.7016
rv3122	53.21	112	156	0.9184
rv3123	37.20	35	81	0.9131
rv3124	25.95	252	284	0.7071
rv3125c	55.24	291	366	0.9547
rv3126c	24.04	59	83	0.8107
rv3127	22.67	289	342	0.8428
rv3129	8.18	103	110	0.7638
rv3130c	43.41	191	236	0.7448
rv3131	38.86	188	231	0.783
rv3134c	41.42	45	93	0.7478
rv3135	44.70	109	132	0.7626
rv3136	57.37	238	380	0.8705
rv3136a	35.45	30	60	0.8491
rv3137	19.23	116	135	0.634
rv3138	5.25	269	277	0.6764
rv3139	38.46	147	179	0.5908
rv3140	37.66	264	300	0.676
rv3141	50.77	147	200	0.6472
rv3142c	28.87	41	63	0.7813
rv3143	25.56	20	31	0.6308
rv3144c	57.46	285	407	0.9009
rv3145	18.75	39	58	0.7831
rv3146	19.57	154	176	0.7306
rv3147	30.93	219	236	0.8611
rv3148	32.73	187	225	0.7925
rv3149	40.87	1	48	0.6716
rv3150	15.28	304	318	0.5951
rv3152	22.93	367	410	0.7924
rv3153	49.76	5	33	0.856
rv3154	33.21	180	218	0.6849
rv3155	6.06	90	94	0.5769
rv3156	10.43	525	546	0.8261
rv3157	14.47	518	553	0.8988
rv3158	10.73	128	151	0.7338
rv3159c	31.19	154	253	0.9201
rv3160c	42.25	115	149	0.7624
rv3161c	17.28	24	38	0.7514
rv3162c	16.55	28	35	0.648
rv3163c	33.10	400	423	0.9326
rv3164c	29.38	1	25	0.6743
rv3165c	23.12	78	100	0.72
rv3166c	50.16	184	258	0.736
rv3167c	24.04	1	23	0.8139
rv3168	15.08	32	56	0.7579
rv3169	24.33	250	278	0.6938
rv3170	17.41	87	106	0.7879
rv3171c	27.42	107	126	0.8581
rv3172c	25.62	78	95	0.8335
rv3173c	49.50	116	149	0.7473
rv3174	33.19	192	232	0.6923
rv3175	32.93	56	89	0.6904
rv3176c	30.82	261	318	0.743
rv3177	28.67	170	205	0.8575
rv3178	39.50	51	71	0.6289
rv3179	38.00	195	225	0.7997
rv3184	52.78	59	88	0.7905
rv3185	24.70	117	141	0.7992
rv3186	52.78	59	88	0.7905
rv3187	24.70	117	141	0.7992
rv3188	33.04	38	53	0.8113
rv3189	32.52	151	177	0.7107
rv3190c	26.37	206	246	0.8117
rv3190a	40.58	46	69	0.6228
rv3191c	38.37	18	82	0.8605
rv3192	39.22	1	45	0.8601
rv3193c	21.77	900	952	0.9077
rv3194c	27.94	94	117	0.7515
rv3195	44.07	282	331	0.7034
rv3196	50.50	36	83	0.7189
rv3196a	48.48	1	14	0.8695
rv3197	43.62	78	117	0.616
rv3198c	32.86	305	389	0.7712
rv3198a	11.90	38	44	0.5414
rv3199c	15.97	64	78	0.6577
rv3200c	41.13	240	315	0.7352
rv3201c	38.87	510	559	0.8022
rv3202c	43.32	901	948	0.8167
rv3203	30.36	93	124	0.6374
rv3204	45.54	1	15	0.6676
rv3205c	26.03	151	183	0.8211
rv3206c	21.43	1	21	0.7196
rv3207c	11.93	21	52	0.8605
rv3208	23.68	1	41	0.7305
rv3208a	41.11	10	36	0.7501
rv3209	54.84	14	101	0.9634
rv3210c	30.74	55	74	0.6583
rv3211	46.49	389	527	0.9285
rv3212	60.93	229	308	0.793
rv3213c	31.58	59	113	0.6462
rv3214	21.18	25	51	0.6922
